src_link,description,Micrograph_Number,micrometer_values
https://www.doitpoms.ac.uk/miclib/micrographs/small/000521.jpg,"Micrograph
521: 
Cu - 5% Sn phosphor bronze.System: 
Cu-Sn, 
Composition: 
Cu 95, Sn 5, P 0.15 (wt% approx)Reflected light microscopy200 μm","Micrograph
521",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000522.jpg,"Micrograph
522: 
Cu - 5% Sn phosphor bronze.System: 
Cu-Sn, 
Composition: 
Cu 95, Sn 5, P 0.15 (wt% approx)Reflected light microscopy100 μm","Micrograph
522",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000523.jpg,"Micrograph
523: 
Phosphor bronze exhibiting cored dendrites.System: 
Cu-Sn, 
Composition: 
Cu 90, Sn 10 (wt%) + P traceReflected light microscopy400 μm","Micrograph
523",400 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000524.jpg,"Micrograph
524: 
Phosphor bronze exhibiting cored dendrites.System: 
Cu-Sn, 
Composition: 
Cu 90, Sn 10 (wt%) + P traceReflected light microscopy200 μm","Micrograph
524",200 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000525.jpg,"Micrograph
525: 
Phosphor bronze exhibiting cored dendrites.System: 
Cu-Sn, 
Composition: 
Cu 90, Sn 10 (wt%) + P traceReflected light microscopy100 μm","Micrograph
525",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000526.jpg,"Micrograph
526: 
Cast and tempered 20% Sn bronzeSystem: 
Cu-Sn, 
Composition: 
Cu 80, Sn 20 (wt%)Reflected light microscopy800 μm","Micrograph
526",800 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000527.jpg,"Micrograph
527: 
Cast and tempered 20% Sn bronzeSystem: 
Cu-Sn, 
Composition: 
Cu 80, Sn 20 (wt%)Reflected light microscopy400 μm","Micrograph
527",400 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000528.jpg,"Micrograph
528: 
Cast and tempered 20% Sn bronzeSystem: 
Cu-Sn, 
Composition: 
Cu 80, Sn 20 (wt%)Reflected light microscopy200 μm","Micrograph
528",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000529.jpg,"Micrograph
529: 
Cast and tempered 20% Sn bronzeSystem: 
Cu-Sn, 
Composition: 
Cu 80, Sn 20 (wt%)Reflected light microscopy100 μm","Micrograph
529",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000530.jpg,"Micrograph
530: 
Cu - 20% Sn bronze, cast annealedSystem: 
Cu-Sn, 
Composition: 
Cu 80, Sn 20 (wt%)Reflected light microscopy800 μm","Micrograph
530",800 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000531.jpg,"Micrograph
531: 
Cu - 20% Sn bronze, cast annealedSystem: 
Cu-Sn, 
Composition: 
Cu 80, Sn 20 (wt%)Reflected light microscopy400 μm","Micrograph
531",400 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000532.jpg,"Micrograph
532: 
Cu - 20% Sn bronze, cast annealedSystem: 
Cu-Sn, 
Composition: 
Cu 80, Sn 20 (wt%)Reflected light microscopy200 μm","Micrograph
532",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000533.jpg,"Micrograph
533: 
Cu - 20% Sn bronze, cast annealedSystem: 
Cu-Sn, 
Composition: 
Cu 80, Sn 20 (wt%)Reflected light microscopy100 μm","Micrograph
533",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000534.jpg,"Micrograph
534: 
Cu - Sn, cast annealedSystem: 
Cu-Sn, 
Composition: 
Not specifiedReflected light microscopy800 μm","Micrograph
534",800 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000535.jpg,"Micrograph
535: 
Cu - Sn, cast annealedSystem: 
Cu-Sn, 
Composition: 
Not specifiedReflected light microscopy400 μm","Micrograph
535",400 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000536.jpg,"Micrograph
536: 
Cu - Sn, cast annealedSystem: 
Cu-Sn, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
536",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000537.jpg,"Micrograph
537: 
Cu - Sn, cast annealedSystem: 
Cu-Sn, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
537",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000545.jpg,"Micrograph
545: 
Fibre reinforced magnesium aluminosilicate ceramic showing black areas of porositySystem: 
SiC fibre-reinforced magnesium aluminosilicate, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
545",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000595.jpg,"Micrograph
595: 
Thermoset case of an electrical plugSystem: 
Urea formaldehyde, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
595",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000596.jpg,"Micrograph
596: 
Glass-fibre reinforced polymerSystem: 
Polypropylene (PP), 
Composition: 
Polypropylene with 15% glass fibresReflected light microscopy400 μm","Micrograph
596",400 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000613.jpg,"Micrograph
613: 
Facetted aluminium dendritesSystem: 
Al-Sn, 
Composition: 
Al 15, Sn 85 (wt%)Reflected light microscopy80 μm","Micrograph
613",80 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000615.jpg,"Micrograph
615: 
Cross-section of an aluminium castingSystem: 
Al, 
Composition: 
Commercial purity (99.5%)Reflected light microscopy10 mm","Micrograph
615",
https://www.doitpoms.ac.uk/miclib/micrographs/small/000656.gif,"Micrograph
656: 
Al, commercial puritySystem: 
Al, 
Composition: 
Not specifiedReflected light microscopy10 mm","Micrograph
656",
https://www.doitpoms.ac.uk/miclib/micrographs/small/000657.gif,"Micrograph
657: 
Al-4 wt% Cu, age hardened alloySystem: 
Al-Cu, 
Composition: 
Al 96, Cu 4 (wt%)Reflected light microscopy20 μm","Micrograph
657",20 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000658.gif,"Micrograph
658: 
Al-4 wt% Cu, over aged alloySystem: 
Al-Cu, 
Composition: 
Al 96, Cu 4 (wt%)Reflected light microscopy400 μm","Micrograph
658",400 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000659.gif,"Micrograph
659: 
Al-4 wt% Cu, over aged alloySystem: 
Al-Cu, 
Composition: 
Al 96, Cu 4 (wt%)Reflected light microscopy200 μm","Micrograph
659",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000660.gif,"Micrograph
660: 
Al-4 wt% Cu, over aged alloySystem: 
Al-Cu, 
Composition: 
Al 96, Cu 4 (wt%)Reflected light microscopy100 μm","Micrograph
660",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000661.gif,"Micrograph
661: 
Al-4 wt% Cu, over aged alloySystem: 
Al-Cu, 
Composition: 
Al 96, Cu 4 (wt%)Reflected light microscopy50 μm","Micrograph
661",50 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000662.gif,"Micrograph
662: 
Al-4 wt% Cu, over aged alloySystem: 
Al-Cu, 
Composition: 
Al 96, Cu 4 (wt%)Reflected light microscopy20 μm","Micrograph
662",20 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000663.gif,"Micrograph
663: 
Barium titanate ceramicSystem: 
BaTiO3, 
Composition: 
Not specifiedReflected light microscopyNo length bar","Micrograph
663",
https://www.doitpoms.ac.uk/miclib/micrographs/small/000664.gif,"Micrograph
664: 
Barium titanate ceramicSystem: 
BaTiO3, 
Composition: 
Not specifiedReflected light microscopyNo length bar","Micrograph
664",
https://www.doitpoms.ac.uk/miclib/micrographs/small/000665.gif,"Micrograph
665: 
Al-90 wt% Cu (bronze)System: 
Al-Cu, 
Composition: 
Al 10, Cu 90 (wt%)Reflected light microscopy400 μm","Micrograph
665",400 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000666.gif,"Micrograph
666: 
Al-90 wt% Cu (bronze)System: 
Al-Cu, 
Composition: 
Al 10, Cu 90 (wt%)Reflected light microscopy200 μm","Micrograph
666",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000667.gif,"Micrograph
667: 
Al-90 wt% Cu (bronze)System: 
Al-Cu, 
Composition: 
Al 10, Cu 90 (wt%)Reflected light microscopy100 μm","Micrograph
667",100 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000668.gif,"Micrograph
668: 
Al-90 wt% Cu (bronze)System: 
Al-Cu, 
Composition: 
Al 10, Cu 90 (wt%)Reflected light microscopy50 μm","Micrograph
668",50 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000669.gif,"Micrograph
669: 
Al-90 wt% Cu (bronze)System: 
Al-Cu, 
Composition: 
Al 10, Cu 90 (wt%)Reflected light microscopy20 μm","Micrograph
669",20 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000670.gif,"Micrograph
670: 
Carbon-carbon compositeSystem: 
CCcomposite, 
Composition: 
Not specifiedReflected light microscopy400 μm","Micrograph
670",400 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000671.gif,"Micrograph
671: 
Carbon-carbon compositeSystem: 
CCcomposite, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
671",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000672.gif,"Micrograph
672: 
Carbon-carbon compositeSystem: 
CCcomposite, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
672",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000673.gif,"Micrograph
673: 
Carbon-carbon compositeSystem: 
CCcomposite, 
Composition: 
Not specifiedReflected light microscopy50 μm","Micrograph
673",50 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000674.gif,"Micrograph
674: 
Carbon-carbon compositeSystem: 
CCcomposite, 
Composition: 
Not specifiedReflected light microscopy20 μm","Micrograph
674",20 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000675.gif,"Micrograph
675: 
Magnesia-Chromite ClinkerSystem: 
Magnesia chromite, 
Composition: 
Magnesia 85, chromite 15 (wt%)Reflected light microscopy400 μm","Micrograph
675",400 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000676.gif,"Micrograph
676: 
Magnesia-Chromite ClinkerSystem: 
Magnesia chromite, 
Composition: 
Magnesia 85, chromite 15 (wt%)Reflected light microscopy200 μm","Micrograph
676",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000677.gif,"Micrograph
677: 
Magnesia-Chromite ClinkerSystem: 
Magnesia chromite, 
Composition: 
Magnesia 85, chromite 15 (wt%)Reflected light microscopy100 μm","Micrograph
677",100 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000678.gif,"Micrograph
678: 
Magnesia-Chromite ClinkerSystem: 
Magnesia chromite, 
Composition: 
Magnesia 85, chromite 15 (wt%)Reflected light microscopy50 μm","Micrograph
678",50 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000679.gif,"Micrograph
679: 
BaO-Nd2O3-4TiO2System: 
BaO-Nd2O3-4TiO2, 
Composition: 
Not specifiedReflected light microscopy400 μm","Micrograph
679",400 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000680.gif,"Micrograph
680: 
BaO-Nd2O3-4TiO2System: 
BaO-Nd2O3-4TiO2, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
680",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000681.gif,"Micrograph
681: 
BaO-Nd2O3-4TiO2System: 
BaO-Nd2O3-4TiO2, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
681",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000682.gif,"Micrograph
682: 
BaO-Nd2O3-4TiO2System: 
BaO-Nd2O3-4TiO2, 
Composition: 
Not specifiedReflected light microscopy50 μm","Micrograph
682",50 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000691.gif,"Micrograph
691: 
Silicon carbideSystem: 
SiC, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
691",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000692.gif,"Micrograph
692: 
Silicon carbideSystem: 
SiC, 
Composition: 
Not specifiedReflected light microscopy50 μm","Micrograph
692",50 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000693.gif,"Micrograph
693: 
ZTS, dielectric ceramicSystem: 
ZTS, 
Composition: 
Not specifiedReflected light microscopy400 μm","Micrograph
693",400 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000694.gif,"Micrograph
694: 
ZTS, dielectric ceramicSystem: 
ZTS, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
694",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000695.gif,"Micrograph
695: 
Cu-4.5 wt% PSystem: 
Cu-P, 
Composition: 
Cu 95.5, P 4.5 (wt%)Reflected light microscopy400 μm","Micrograph
695",400 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000696.gif,"Micrograph
696: 
Cu-4.5 wt% PSystem: 
Cu-P, 
Composition: 
Cu 95.5, P 4.5 (wt%)Reflected light microscopy200 μm","Micrograph
696",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000697.gif,"Micrograph
697: 
Cu-4.5 wt% PSystem: 
Cu-P, 
Composition: 
Cu 95.5, P 4.5 (wt%)Reflected light microscopy100 μm","Micrograph
697",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000698.gif,"Micrograph
698: 
Cu-4.5 wt% PSystem: 
Cu-P, 
Composition: 
Cu 95.5, P 4.5 (wt%)Reflected light microscopy50 μm","Micrograph
698",50 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000699.gif,"Micrograph
699: 
Cu-4.5 wt% PSystem: 
Cu-P, 
Composition: 
Cu 95.5, P 4.5 (wt%)Reflected light microscopy20 μm","Micrograph
699",20 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000700.gif,"Micrograph
700: 
Cu-10.5 wt% PSystem: 
Cu-P, 
Composition: 
Cu 89.5, P 10.5 (wt%)Reflected light microscopy400 μm","Micrograph
700",400 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000701.gif,"Micrograph
701: 
Cu-10.5 wt% PSystem: 
Cu-P, 
Composition: 
Cu 89.5, P 10.5 (wt%)Reflected light microscopy200 μm","Micrograph
701",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000702.gif,"Micrograph
702: 
Cu-10.5 wt% PSystem: 
Cu-P, 
Composition: 
Cu 89.5, P 10.5 (wt%)Reflected light microscopy100 μm","Micrograph
702",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000703.gif,"Micrograph
703: 
Cu-10.5 wt% PSystem: 
Cu-P, 
Composition: 
Cu 89.5, P 10.5 (wt%)Reflected light microscopy50 μm","Micrograph
703",50 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000704.gif,"Micrograph
704: 
Cu-10.5 wt% PSystem: 
Cu-P, 
Composition: 
Cu 89.5, P 10.5 (wt%)Reflected light microscopy20 μm","Micrograph
704",20 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000705.gif,"Micrograph
705: 
Cu-? wt% PSystem: 
Cu-P, 
Composition: 
Not specifiedReflected light microscopy400 μm","Micrograph
705",400 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000706.gif,"Micrograph
706: 
Cu-? wt% PSystem: 
Cu-P, 
Composition: 
Not specifiedReflected light microscopy200 μm","Micrograph
706",200 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000707.gif,"Micrograph
707: 
Cu-? wt% PSystem: 
Cu-P, 
Composition: 
Not specifiedReflected light microscopy100 μm","Micrograph
707",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000708.gif,"Micrograph
708: 
Cu-? wt% PSystem: 
Cu-P, 
Composition: 
Not specifiedReflected light microscopy50 μm","Micrograph
708",50 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000709.gif,"Micrograph
709: 
Cu-? wt% PSystem: 
Cu-P, 
Composition: 
Not specifiedReflected light microscopy20 μm","Micrograph
709",20 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000735.jpg,"Micrograph
735: 
Dual-phase steel water quenched from 750°CSystem: 
Fe-C-X, 
Composition: 
Fe, C 0.15, Mn 1.5, Si 1.5 (wt%)Reflected light microscopy6 μm","Micrograph
735",6 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000736.jpg,"Micrograph
736: 
Dual-phase steel water quenched from 775°CSystem: 
Fe-C-X, 
Composition: 
Fe, C 0.15, Mn 1.5, Si 1.5 (wt%)Reflected light microscopy5 μm","Micrograph
736",5 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000737.jpg,"Micrograph
737: 
Dual-phase steel water quenched from 800°CSystem: 
Fe-C-X, 
Composition: 
Fe, C 0.15, Mn 1.5, Si 1.5 (wt%)Reflected light microscopy6 μm","Micrograph
737",6 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000738.jpg,"Micrograph
738: 
A medium carbon low alloyed structural steelSystem: 
Fe-C-X, 
Composition: 
Fe, C medium (wt%), with small alloy additionReflected light microscopy20 μm","Micrograph
738",20 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000739.jpg,"Micrograph
739: 
TRIP steel annealed at 775°C for 5 mins and then hold at 400°C for 150s for austenite stabilizationSystem: 
Fe-C-X, 
Composition: 
Fe, C 0.15, Mn 1.5, Si 1.5 (wt%)Reflected light microscopy6 μm","Micrograph
739",6 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000740.jpg,"Micrograph
740: 
TRIP steel annealed at 775°C for 5 mins and then hold at 400°C for 40s for austenite stabilizationSystem: 
Fe-C-X, 
Composition: 
Fe, C 0.15, Mn 1.5, Si 1.5 (wt%)Reflected light microscopy20 μm","Micrograph
740",20 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000741.jpg,"Micrograph
741: 
A medium carbon low alloyed structural steelSystem: 
Fe-C-X, 
Composition: 
Fe, C medium (wt%), with small alloy additionReflected light microscopy30 μm","Micrograph
741",30 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000742.jpg,"Micrograph
742: 
A medium carbon low alloyed structural steelSystem: 
Fe-C-X, 
Composition: 
Fe, C medium (wt%), with small alloy additionReflected light microscopy20 μm","Micrograph
742",20 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000743.jpg,"Micrograph
743: 
A medium carbon low alloyed structural steelSystem: 
Fe-C-X, 
Composition: 
Fe, C medium (wt%), with small alloy additionReflected light microscopy6 μm","Micrograph
743",6 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000771.jpg,"Micrograph
771: 
Austenitic stainless steelSystem: 
Fe-C-X, 
Composition: 
Stainless steelReflected light microscopy100 μm","Micrograph
771",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000777.jpg,"Micrograph
777: 
Grey cast iron (flake graphite)System: 
Fe-C-X, 
Composition: 
Fe, C 3.2, Si 2.5 (wt%)Reflected light microscopy100 μm","Micrograph
777",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000778.jpg,"Micrograph
778: 
Grey cast iron (flake graphite)System: 
Fe-C-X, 
Composition: 
Fe, C 3.2, Si 2.5 (wt%)Reflected light microscopy40 μm","Micrograph
778",40 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000779.jpg,"Micrograph
779: 
Spheroidal graphite cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.2, Si 2.5, Mg 0.05 (wt%)Reflected light microscopy50 μm","Micrograph
779",50 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000780.jpg,"Micrograph
780: 
Heat treated spheroidal graphite cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.2, Si 2.5, Mg 0.05 (wt%)Reflected light microscopy100 μm","Micrograph
780",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000781.jpg,"Micrograph
781: 
Heat treated spheroidal graphite cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.2, Si 2.5, Mg 0.05 (wt%)Reflected light microscopy50 μm","Micrograph
781",50 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000782.jpg,"Micrograph
782: 
Austempered ductile cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.52, Si 2.51, Mn 0.49, Mo 0.15, Cu 0.31 (wt%)Reflected light microscopy100 μm","Micrograph
782",100 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000783.jpg,"Micrograph
783: 
Austempered ductile cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.52, Si 2.51, Mn 0.49, Mo 0.15, Cu 0.31 (wt%)Reflected light microscopy100 μm","Micrograph
783",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000784.jpg,"Micrograph
784: 
Austempered ductile cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.52, Si 2.51, Mn 0.49, Mo 0.15, Cu 0.31 (wt%)Reflected light microscopy100 μm","Micrograph
784",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000785.jpg,"Micrograph
785: 
Austempered ductile cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.52, Si 2.51, Mn 0.49, Mo 0.15, Cu 0.31 (wt%)Reflected light microscopy20 μm","Micrograph
785",20 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000786.jpg,"Micrograph
786: 
Austempered ductile cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.52, Si 2.51, Mn 0.49, Mo 0.15, Cu 0.31 (wt%)Reflected light microscopy100 μm","Micrograph
786",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000787.jpg,"Micrograph
787: 
Austempered ductile cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.52, Si 2.51, Mn 0.49, Mo 0.15, Cu 0.31 (wt%)Reflected light microscopy20 μm","Micrograph
787",20 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000788.jpg,"Micrograph
788: 
Austempered ductile cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.52, Si 2.51, Mn 0.49, Mo 0.15, Cu 0.31 (wt%)Reflected light microscopy100 μm","Micrograph
788",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000789.jpg,"Micrograph
789: 
Austempered ductile cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.52, Si 2.51, Mn 0.49, Mo 0.15, Cu 0.31 (wt%)Reflected light microscopy40 μm","Micrograph
789",40 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000790.jpg,"Micrograph
790: 
Austempered ductile cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.52, Si 2.51, Mn 0.49, Mo 0.15, Cu 0.31 (wt%)Reflected light microscopy20 μm","Micrograph
790",20 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000791.jpg,"Micrograph
791: 
Austempered ductile cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.52, Si 2.51, Mn 0.49, Mo 0.15, Cu 0.31 (wt%)Reflected light microscopy100 μm","Micrograph
791",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000792.jpg,"Micrograph
792: 
Austempered ductile cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.52, Si 2.51, Mn 0.49, Mo 0.15, Cu 0.31 (wt%)Reflected light microscopy20 μm","Micrograph
792",20 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000793.jpg,"Micrograph
793: 
Austempered ductile cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.52, Si 2.51, Mn 0.49, Mo 0.15, Cu 0.31 (wt%)Reflected light microscopy100 μm","Micrograph
793",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000794.jpg,"Micrograph
794: 
Austempered ductile cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 3.52, Si 2.51, Mn 0.49, Mo 0.15, Cu 0.31 (wt%)Reflected light microscopy20 μm","Micrograph
794",20 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000795.jpg,"Micrograph
795: 
Blackheart cast ironSystem: 
Fe-C-X, 
Composition: 
Blackheart cast ironReflected light microscopy100 μm","Micrograph
795",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000796.jpg,"Micrograph
796: 
Blackheart cast ironSystem: 
Fe-C-X, 
Composition: 
Blackheart cast ironReflected light microscopy100 μm","Micrograph
796",100 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000797.jpg,"Micrograph
797: 
Wear-resistant high-chromium cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 2.6, Cr 17, Mo 2, Ni 2 (wt%)Reflected light microscopy40 μm","Micrograph
797",40 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000798.jpg,"Micrograph
798: 
Wear-resistant high-chromium cast ironSystem: 
Fe-C-X, 
Composition: 
Fe, C 2.6, Cr 17, Mo 2, Ni 2 (wt%)Reflected light microscopy20 μm","Micrograph
798",20 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000802.gif,"Micrograph
802: 
Austenitic stainless steel solution treated, water quenched then temperedSystem: 
Fe-C-X, 
Composition: 
Stainless steel with Cr 18, Ni 10, Nb 1 (wt%)Reflected light microscopy50 μm","Micrograph
802",50 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000806.gif,"Micrograph
806: 
Austenitic stainless steel water quenched then cooled, showing transformation togin thealamellaeSystem: 
Fe-C-X, 
Composition: 
Fe, C 0.12, Mn 14.2, Cr 13.7Reflected light microscopy50 μm","Micrograph
806",50 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000819.gif,"Micrograph
819: 
Austenitic stainless steel water quenched then deformed in impactSystem: 
Fe-C-X, 
Composition: 
Stainless steel with Cr 13.7, Mn 14.2, C 0.12 (wt%)Reflected light microscopy50 μm","Micrograph
819",50 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000833.gif,"Micrograph
833: 
Austenitic stainless steel solution treated, quenched then temperedSystem: 
Fe-C-X, 
Composition: 
Stainless steel with Cr 18, Ni 10, Nb 1 (wt%)Reflected light microscopy50 μm","Micrograph
833",50 µm
https://www.doitpoms.ac.uk/miclib//images/tpl/uoc-logo.jpg,,,
https://www.doitpoms.ac.uk/miclib/micrographs/small/000854.jpg,"Micrograph
854: 
Low Carbon Steel Grains, Copper EdgeSystem: 
Fe-C-X, 
Composition: 
Fe, C low (wt%)Reflected light microscopy500 μm","Micrograph
854",500 µm
https://www.doitpoms.ac.uk/miclib/micrographs/small/000858.jpg,"Micrograph
858: 
Bi 40wt%, Sn 60wt%System: 
Bi-Sn, 
Composition: 
Bi 40, Sn 60 (wt%)Reflected light microscopy100 μm","Micrograph
858",100 µm
